AgencyID,AgencyName,AgencyType,PhysicalCity,PhysicalZIPCode,Countyname,JurisdictionName,ReportingYear,ReportingType,AgencyStatus,ReportStatus,TotalNumberOfFacilities,DisposalTons,NumberOfEmployees,EmployeeDisposalRate,EmployeeDisposalRateTarget,NonEmployeePopulationType,NonEmployeeDisposalRate,NonEmployeeDisposalRateTarget,Comments
127,"California Department of Transportation,  District 5",Caltrans,San Luis Obispo,93401,San Luis Obispo,San Luis Obispo,2012,Full,Active,Submitted,16,2159,1238,9.56,67.2,Visitors,0.01,8.199999999999999,
127,"California Department of Transportation,  District 5",Caltrans,San Luis Obispo,93401,San Luis Obispo,San Luis Obispo,2013,Full,Active,Submitted,15,2159,468,25.28,67.2,Visitors,0.01,8.199999999999999,
127,"California Department of Transportation,  District 5",Caltrans,San Luis Obispo,93401,San Luis Obispo,San Luis Obispo,2014,Full,Active,Submitted,16,2247,1114,11.05,67.2,Visitors,0.01,8.199999999999999,
128,"California Department of Transportation,  District 6",Caltrans,Fresno,93728,Fresno,Fresno,2011,Full,Active,Submitted,43,755,1854,2.23,27.5,Visitors,0.55,0,
128,"California Department of Transportation,  District 6",Caltrans,Fresno,93728,Fresno,Fresno,2012,Full,Active,Submitted,43,855,1854,2.53,27.5,Visitors,0.6,0,
128,"California Department of Transportation,  District 6",Caltrans,Fresno,93728,Fresno,Fresno,2013,Full,Active,Submitted,43,3101,1250,13.59,27.5,Visitors,2.02,0,
128,"California Department of Transportation,  District 6",Caltrans,Fresno,93728,Fresno,Fresno,2014,Full,Active,Submitted,43,4406,1265,19.079999999999998,27.5,Visitors,3.09,0,
129,"California Department of Transportation,  District 8",Caltrans,San Bernardino,92401,San Bernardino,San Bernardino,2011,Full,Active,Submitted,46,43180.33,1784,132.63,361.6,Visitors,1051.58,1325.9,
129,"California Department of Transportation,  District 8",Caltrans,San Bernardino,92401,San Bernardino,San Bernardino,2012,Full,Active,Submitted,48,32028.880000000001,1978,88.73,361.6,Visitors,780,1325.9,
129,"California Department of Transportation,  District 8",Caltrans,San Bernardino,92401,San Bernardino,San Bernardino,2013,Full,Active,Submitted,49,38133.33,1888,110.67,361.6,Visitors,708.3,1325.9,
129,"California Department of Transportation,  District 8",Caltrans,San Bernardino,92401,San Bernardino,San Bernardino,2014,Full,Active,Submitted,49,23036.44,1877,67.25,361.6,Visitors,319.56,1325.9,
130,"California Department of Transportation,  District 9",Caltrans,Bishop,93514,Inyo,Bishop,2011,Full,Active,Submitted,22,405.48,289,7.69,192.4,Visitors,0,0,
166,"California Parks and Recreation, Marin District",Park,Petaluma,94954,Sonoma,Mill Valley,2011,Full,Active,Submitted,7,187.88,70,14.71,17.2,Visitors,0,0,
130,"California Department of Transportation,  District 9",Caltrans,Bishop,93514,Inyo,Bishop,2012,Full,Active,Submitted,22,3021.04,295,56.11,192.4,Visitors,0.02,0,
130,"California Department of Transportation,  District 9",Caltrans,Bishop,93514,Inyo,Bishop,2013,Full,Active,Submitted,22,3925.84,277,77.66,192.4,Visitors,0.03,0,
130,"California Department of Transportation,  District 9",Caltrans,Bishop,93514,Inyo,Bishop,2014,Full,Active,Submitted,22,646.74,275,12.89,192.4,Visitors,0,0,
131,"California Department of Transportation, District 4",Caltrans,Oakland,94612,Alameda,Oakland,2011,Full,Active,Submitted,75,11011,3014,20.02,56.4,Visitors,8.66,0,
131,"California Department of Transportation, District 4",Caltrans,Oakland,94612,Alameda,Oakland,2012,Full,Active,Submitted,74,17492,3436,27.89,56.4,Visitors,248.31,0,
131,"California Department of Transportation, District 4",Caltrans,Oakland,94612,Alameda,Oakland,2013,Full,Active,Submitted,79,16846.919999999998,2960,31.19,56.4,Visitors,3.62,0,
131,"California Department of Transportation, District 4",Caltrans,Oakland,94612,Alameda,Oakland,2014,Full,Active,Submitted,79,11948,3998,16.38,56.4,Visitors,2.62,0,
132,"California Department of Transportation, District 7",Caltrans,Los Angeles,90012,Los Angeles,Los Angeles,2011,Full,Active,Submitted,30,69909,2902,132,321.3,Visitors,9.61,0,
132,"California Department of Transportation, District 7",Caltrans,Los Angeles,90012,Los Angeles,Los Angeles,2012,Full,Active,Submitted,29,124761.66,4040,169.21,321.3,Visitors,15.74,0,
132,"California Department of Transportation, District 7",Caltrans,Los Angeles,90012,Los Angeles,Los Angeles,2013,Full,Active,Submitted,29,39542.07,4365,49.64,321.3,Visitors,4.93,0,
132,"California Department of Transportation, District 7",Caltrans,Los Angeles,90012,Los Angeles,Los Angeles,2014,Full,Active,Submitted,29,144909.72,2849,278.7,321.3,Visitors,16.89,0,
138,California Exposition and State Fair,Fair,Sacramento,95814,Sacramento,Sacramento,2011,Full,Active,Submitted,1,1077.6400000000001,52,113.56,260.3,Visitors,0,0,
138,California Exposition and State Fair,General State Agency,Sacramento,95814,Sacramento,Sacramento,2011,Full,Active,Submitted,1,1077.6400000000001,52,113.56,260.3,Visitors,0,0,
138,California Exposition and State Fair,Fair,Sacramento,95814,Sacramento,Sacramento,2012,Full,Active,Submitted,1,748.66,40,102.56,260.3,Visitors,0,0,
138,California Exposition and State Fair,General State Agency,Sacramento,95814,Sacramento,Sacramento,2012,Full,Active,Submitted,1,748.66,40,102.56,260.3,Visitors,0,0,
138,California Exposition and State Fair,Fair,Sacramento,95814,Sacramento,Sacramento,2013,Full,Active,Submitted,1,919.14,50,100.73,260.3,Visitors,0,0,
138,California Exposition and State Fair,General State Agency,Sacramento,95814,Sacramento,Sacramento,2013,Full,Active,Submitted,1,919.14,50,100.73,260.3,Visitors,0,0,
138,California Exposition and State Fair,Fair,Sacramento,95814,Sacramento,Sacramento,2014,Full,Active,Submitted,1,1148,53,118.69,260.3,Visitors,0,0,
138,California Exposition and State Fair,General State Agency,Sacramento,95814,Sacramento,Sacramento,2014,Full,Active,Submitted,1,1148,53,118.69,260.3,Visitors,0,0,
138,California Exposition and State Fair,Fair,Sacramento,95814,Sacramento,Sacramento,2014,Full,Active,Submitted,1,1148,53,118.69,260.3,Visitors,0,0,
138,California Exposition and State Fair,General State Agency,Sacramento,95814,Sacramento,Sacramento,2014,Full,Active,Submitted,1,1148,53,118.69,260.3,Visitors,0,0,
143,California Highway Patrol,General State Agency,Sacramento,95811,Sacramento,West Sacramento,2011,Full,Active,Submitted,192,1277,10516,0.67,0.7,Residents,49.28,27.5,
143,California Highway Patrol,General State Agency,Sacramento,95811,Sacramento,West Sacramento,2012,Full,Active,Submitted,192,1458.89,10258,0.78,0.7,Residents,57.51,27.5,
143,California Highway Patrol,General State Agency,Sacramento,95811,Sacramento,West Sacramento,2013,Full,Active,Submitted,188,1307.25,10325,0.69,0.7,Residents,32.71,27.5,
143,California Highway Patrol,General State Agency,Sacramento,95811,Sacramento,West Sacramento,2014,Full,Active,Submitted,188,1468.75,10081,0.8,0.7,Residents,36.58,27.5,
147,"California Institution For Men, Chino",Correctional,Chino,91710-0128,San Bernardino,Chino,2011,Full,Active,Submitted,,2996.16,2100,7.82,7.8,Inmates,3.14,2.1,
147,"California Institution For Men, Chino",Correctional,Chino,91710-0128,San Bernardino,Chino,2012,Full,Active,Submitted,,3352.09,1728,10.63,7.8,Inmates,3.79,2.1,
147,"California Institution For Men, Chino",Correctional,Chino,91710-0128,San Bernardino,Chino,2013,Full,Active,Submitted,,1560,1792,4.77,7.8,Inmates,1.94,2.1,
147,"California Institution For Men, Chino",Correctional,Chino,91710-0128,San Bernardino,Chino,2014,Full,Active,Submitted,,2374.7199999999998,1702,7.65,7.8,Inmates,2.96,2.1,
148,California Institution for Women,Correctional,Corona,92880,San Bernardino,Corona,2011,Full,Active,Submitted,,2498.42,1065,12.85,8.1,Inmates,9.93,2.8,
148,California Institution for Women,Correctional,Corona,92880,San Bernardino,Corona,2012,Full,Active,Submitted,,2571.36,964,14.62,8.1,Inmates,7.88,2.8,
148,California Institution for Women,Correctional,Corona,92880,San Bernardino,Corona,2013,Full,Active,Submitted,,2832.12,1031,15.05,8.1,Inmates,8.34,2.8,
148,California Institution for Women,Correctional,Corona,92880,San Bernardino,Corona,2014,Full,Active,Submitted,,2939.61,1015,15.87,8.1,Inmates,10.09,2.8,
152,California Medical Facility,General State Agency,Vacaville,95687,Solano,Vacaville,2011,Full,Active,Submitted,,840,2100,2.19,5.7,Inmates,1.91,3.5,
152,California Medical Facility,Correctional,Vacaville,95687,Solano,Vacaville,2011,Full,Active,Submitted,,840,2100,2.19,5.7,Inmates,1.91,3.5,
152,California Medical Facility,General State Agency,Vacaville,95687,Solano,Vacaville,2012,Full,Active,Submitted,,819.24,2088,2.15,5.7,Inmates,1.95,3.5,
152,California Medical Facility,Correctional,Vacaville,95687,Solano,Vacaville,2012,Full,Active,Submitted,,819.24,2088,2.15,5.7,Inmates,1.95,3.5,
152,California Medical Facility,General State Agency,Vacaville,95687,Solano,Vacaville,2013,Full,Active,Submitted,,65.510000000000005,2522,0.14,5.7,Inmates,0.18,3.5,
152,California Medical Facility,Correctional,Vacaville,95687,Solano,Vacaville,2013,Full,Active,Submitted,,65.510000000000005,2522,0.14,5.7,Inmates,0.18,3.5,
152,California Medical Facility,General State Agency,Vacaville,95687,Solano,Vacaville,2014,Full,Active,Submitted,,174.59,2059,0.46,5.7,Inmates,0.44,3.5,
152,California Medical Facility,Correctional,Vacaville,95687,Solano,Vacaville,2014,Full,Active,Submitted,,174.59,2059,0.46,5.7,Inmates,0.44,3.5,
153,California Men's Colony,Correctional,San Luis Obispo,93409,San Luis Obispo,San Luis Obispo-Unincorporated,2011,Full,Active,Submitted,,2797.17,2000,7.66,8.800000000000001,Inmates,2.41,2.4,
384,Mule Creek State Prison,Correctional,Ione,95640,Amador,Ione,2014,Full,Active,Submitted,,1277.6400000000001,1225,5.71,9,Inmates,2.44,2.5,
153,California Men's Colony,Correctional,San Luis Obispo,93409,San Luis Obispo,San Luis Obispo-Unincorporated,2012,Full,Active,Submitted,,2464.23,1900,7.11,8.800000000000001,Inmates,2.33,2.4,
153,California Men's Colony,Correctional,San Luis Obispo,93409,San Luis Obispo,San Luis Obispo-Unincorporated,2013,Full,Active,Submitted,,2402.96,1983,6.64,8.800000000000001,Inmates,2.64,2.4,
153,California Men's Colony,Correctional,San Luis Obispo,93409,San Luis Obispo,San Luis Obispo-Unincorporated,2014,Full,Active,Submitted,,2307.0300000000002,1750,7.22,8.800000000000001,Inmates,3.16,2.4,
155,"California Parks and Recreation, Capital District",Park,Sacramento,95814,Sacramento,Sacramento,2011,Full,Active,Submitted,14,261.22000000000003,1356,1.06,14.2,Visitors,0,0,
155,"California Parks and Recreation, Capital District",Park,Sacramento,95814,Sacramento,Sacramento,2012,Full,Active,Submitted,14,258.20999999999998,1225,1.15,14.2,Visitors,0,0,
155,"California Parks and Recreation, Capital District",Park,Sacramento,95814,Sacramento,Sacramento,2013,Full,Active,Submitted,14,113.04,1257,0.49,14.2,Visitors,0,0,
155,"California Parks and Recreation, Capital District",Park,Sacramento,95814,Sacramento,Sacramento,2014,Full,Active,Submitted,14,120.48,1387,0.48,14.2,Visitors,0,0,
156,"California Parks and Recreation, Angeles District",Park,Calabasas,91302,Los Angeles,Calabasas,2011,Full,Active,Submitted,32,845,175,26.46,60.8,Visitors,0.02,0,
156,"California Parks and Recreation, Angeles District",Park,Calabasas,91302,Los Angeles,Calabasas,2012,Full,Active,Submitted,32,872,167,28.61,60.8,Visitors,0,0,
156,"California Parks and Recreation, Angeles District",Park,Calabasas,91302,Los Angeles,Calabasas,2013,Full,Active,Submitted,31,880,150,32.15,60.8,Visitors,1.61,0,
156,"California Parks and Recreation, Angeles District",Park,Calabasas,91302,Los Angeles,Calabasas,2014,Full,Active,Submitted,31,900,162,30.44,60.8,Visitors,0,0,
159,"California Parks and Recreation, Central Valley District",Park,Columbia,95310,Tuolumne,Tuolumne-Unincorporated,2011,Full,Active,Submitted,21,766.8,159,26.43,38.799999999999997,Visitors,0,0,
159,"California Parks and Recreation, Central Valley District",Park,Columbia,95310,Tuolumne,Tuolumne-Unincorporated,2012,Full,Active,Submitted,21,877.3,166,28.96,38.799999999999997,Visitors,0,0,
159,"California Parks and Recreation, Central Valley District",Park,Columbia,95310,Tuolumne,Tuolumne-Unincorporated,2013,Full,Active,Submitted,21,471.2,172,15.01,38.799999999999997,Visitors,0,0,
159,"California Parks and Recreation, Central Valley District",Park,Columbia,95310,Tuolumne,Tuolumne-Unincorporated,2014,Full,Active,Submitted,21,379.8,147,14.16,38.799999999999997,Visitors,0,0,
160,"California Parks and Recreation, Channel Coast District",Park,Ventura,93001,Sacramento,Ventura-Unincorporated,2011,Full,Active,Submitted,10,1109,241,25.21,57.9,Visitors,0,0,
160,"California Parks and Recreation, Channel Coast District",Park,Ventura,93001,Sacramento,Ventura-Unincorporated,2012,Full,Active,Submitted,10,1056,241,24.01,57.9,Visitors,0,0,
160,"California Parks and Recreation, Channel Coast District",Park,Ventura,93001,Sacramento,Ventura-Unincorporated,2013,Full,Active,Submitted,10,1350.85,241,30.71,57.9,Visitors,0,0,
160,"California Parks and Recreation, Channel Coast District",Park,Ventura,93001,Sacramento,Ventura-Unincorporated,2014,Full,Active,Submitted,9,728.14,240,16.62,57.9,Visitors,0,0,
161,"California Parks and Recreation, Colorado Desert District",Park,Borrego Springs,92004,San Diego,Imperial-Unincorporated,2011,Full,Active,Submitted,6,224,93,13.2,23.6,Visitors,0,0,
161,"California Parks and Recreation, Colorado Desert District",Park,Borrego Springs,92004,San Diego,Imperial-Unincorporated,2012,Full,Active,Submitted,6,264,90,16.07,23.6,Visitors,0,0,
161,"California Parks and Recreation, Colorado Desert District",Park,Borrego Springs,92004,San Diego,Imperial-Unincorporated,2013,Full,Active,Submitted,6,488.93,86,31.15,23.6,Visitors,0,0,
161,"California Parks and Recreation, Colorado Desert District",Park,Borrego Springs,92004,San Diego,Imperial-Unincorporated,2014,Full,Active,Submitted,6,207.9,94,12.12,23.6,Visitors,0,0,
162,"California Parks and Recreation, Diablo Vista District",Park,Petaluma,94954,Sonoma,Santa Rosa,2011,Full,Active,Submitted,14,304,58,28.72,25.8,Visitors,0,0,
162,"California Parks and Recreation, Diablo Vista District",Park,Petaluma,94954,Sonoma,Santa Rosa,2012,Full,Active,Submitted,14,316.55,45,38.54,25.8,Visitors,0,0,
162,"California Parks and Recreation, Diablo Vista District",Park,Petaluma,94954,Sonoma,Santa Rosa,2013,Full,Active,Submitted,14,191.09,45,23.27,25.8,Visitors,0,0,
162,"California Parks and Recreation, Diablo Vista District",Park,Petaluma,94954,Sonoma,Santa Rosa,2014,Full,Active,Submitted,13,178.33,80,12.21,25.8,Visitors,0,0,
164,"California Parks and Recreation, Gold Field District ",Park,Folsom,95630,Sacramento,Folsom,2011,Full,Active,Submitted,6,569.70000000000005,61,51.17,186.9,Visitors,0,0,
164,"California Parks and Recreation, Gold Field District ",Park,Folsom,95630,Sacramento,Folsom,2012,Full,Active,Submitted,6,575,125,25.21,186.9,Visitors,0,0,
164,"California Parks and Recreation, Gold Field District ",Park,Folsom,95630,Sacramento,Folsom,2013,Full,Active,Submitted,6,540,56,52.84,186.9,Visitors,0,0,
164,"California Parks and Recreation, Gold Field District ",Park,Folsom,95630,Sacramento,Folsom,2014,Full,Active,Submitted,6,545,110,27.15,186.9,Visitors,0,0,
165,"California Parks and Recreation, Inland Empire District",Park,Perris,92571,Riverside,Perris,2011,Full,Active,Submitted,7,351.83,376,5.13,98.2,Visitors,0,0,
165,"California Parks and Recreation, Inland Empire District",Park,Perris,92571,Riverside,Perris,2012,Full,Active,Submitted,7,409.12,188,11.92,98.2,Visitors,0,0,
165,"California Parks and Recreation, Inland Empire District",Park,Perris,92571,Riverside,Perris,2013,Full,Active,Submitted,7,223.3,163,7.51,98.2,Visitors,0,0,
165,"California Parks and Recreation, Inland Empire District",Park,Perris,92571,Riverside,Perris,2014,Full,Active,Submitted,7,257,153,9.199999999999999,98.2,Visitors,0,0,
166,"California Parks and Recreation, Marin District",Park,Petaluma,94954,Sonoma,Mill Valley,2012,Full,Active,Submitted,7,187.88,121,8.51,17.2,Visitors,0,0,
166,"California Parks and Recreation, Marin District",Park,Petaluma,94954,Sonoma,Mill Valley,2013,Full,Active,Submitted,7,171.73,121,7.78,17.2,Visitors,0,0,
166,"California Parks and Recreation, Marin District",Park,Petaluma,94954,Sonoma,Mill Valley,2014,Full,Active,Submitted,7,334.62,77,23.81,17.2,Visitors,0,0,
167,"California Parks and Recreation, Mendocino District",Park,Mendocino,95460,Mendocino,Mendocino-Unincorporated,2011,Full,Active,Submitted,23,401.29,63,34.9,35,Visitors,0,0,
167,"California Parks and Recreation, Mendocino District",Park,Mendocino,95460,Mendocino,Mendocino-Unincorporated,2012,Full,Active,Submitted,23,425.1,68,34.25,35,Visitors,0,0,
167,"California Parks and Recreation, Mendocino District",Park,Mendocino,95460,Mendocino,Mendocino-Unincorporated,2013,Full,Active,Submitted,23,450.8,72,34.31,35,Visitors,0,0,
167,"California Parks and Recreation, Mendocino District",Park,Mendocino,95460,Mendocino,Mendocino-Unincorporated,2014,Full,Active,Submitted,22,399,52,42.04,35,Visitors,0,0,
168,"California Parks and Recreation, Monterey District",Park,Monterey,93940,Monterey,Monterey,2011,Full,Active,Submitted,34,739.78,185,21.91,26.6,Visitors,0,0,
168,"California Parks and Recreation, Monterey District",Park,Monterey,93940,Monterey,Monterey,2012,Full,Active,Submitted,34,852.61,329,14.2,26.6,Visitors,0,0,
168,"California Parks and Recreation, Monterey District",Park,Monterey,93940,Monterey,Monterey,2013,Full,Active,Submitted,35,921.66,410,12.32,26.6,Visitors,0,0,
168,"California Parks and Recreation, Monterey District",Park,Monterey,93940,Monterey,Monterey,2014,Full,Active,Submitted,35,802.35,409,10.75,26.6,Visitors,0,0,
169,"California Parks and Recreation, North Coast Redwood District",Park,Eureka,95501,Humboldt,Eureka,2011,Full,Active,Submitted,22,1400,79,97.1,97.4,Visitors,0.01,0,
169,"California Parks and Recreation, North Coast Redwood District",Park,Eureka,95501,Humboldt,Eureka,2012,Full,Active,Submitted,22,1400,176,43.59,97.4,Visitors,0,0,
169,"California Parks and Recreation, North Coast Redwood District",Park,Eureka,95501,Humboldt,Eureka,2013,Full,Active,Submitted,22,1120,132,46.49,97.4,Visitors,0,0,
169,"California Parks and Recreation, North Coast Redwood District",Park,Eureka,95501,Humboldt,Eureka,2014,Full,Active,Submitted,22,1176,408,15.79,97.4,Visitors,0,0,
